Localidad,Latitud,Longitud,NumAccidentes
LOCALIDAD KENNEDY,4.598777649891788,-74.13594339443152,1
LOCALIDAD ENGATIVA,4.695817946736704,-74.10571257756489,1
LOCALIDAD PUENTE ARANDA,4.627066615989551,-74.10205833692305,1
LOCALIDAD DISTRITO CAPITAL,4.652123799480088,-74.12425811212213,1
LOCALIDAD ENGATIVA,4.705110450901693,-74.13648093689979,1
LOCALIDAD ENGATIVA,4.708604739014238,-74.13862242828036,1
LOCALIDAD BOSA,4.606743040259702,-74.18631705012352,1
LOCALIDAD CHAPINERO,4.634806036314493,-74.06440240888404,1
LOCALIDAD TEUSAQUILLO,4.64923810999428,-74.06777304925043,1
LOCALIDAD CIUDAD BOLIVAR,4.541670407113105,-74.13456956502539,1
LOCALIDAD CHAPINERO,4.665560709133544,-74.05757336504689,1
LOCALIDAD SUBA,4.759717609502777,-74.0660031200585,1
LOCALIDAD USME,4.504580364406891,-74.08806876196775,1
LOCALIDAD KENNEDY,4.634107334906821,-74.16366697351317,1
LOCALIDAD DISTRITO CAPITAL,4.614102648780532,-74.17528350794954,1
LOCALIDAD BARRIOS UNIDOS,4.651061592744106,-74.07869691467563,1
LOCALIDAD BARRIOS UNIDOS,4.684431407731411,-74.05221100359014,1
LOCALIDAD CIUDAD BOLIVAR,4.580547893837443,-74.15644593385237,1
LOCALIDAD SUBA,4.762272282697505,-74.04900364693088,1
LOCALIDAD DISTRITO CAPITAL,4.612187149442027,-74.20902832863314,1
LOCALIDAD RAFAEL URIBE URIBE,4.570523843927517,-74.1251512901682,1
LOCALIDAD LOS MARTIRES,4.611676998580379,-74.08551783771995,1
LOCALIDAD KENNEDY,4.612192793686681,-74.1512432598681,1
LOCALIDAD TEUSAQUILLO,4.627148039059519,-74.08092751831148,1
LOCALIDAD BARRIOS UNIDOS,4.65262952307919,-74.08102978886559,1
LOCALIDAD SANTA FE,4.607007942490619,-74.0773295974806,1
LOCALIDAD RAFAEL URIBE URIBE,4.568642893408717,-74.12560427837516,1
LOCALIDAD TEUSAQUILLO,4.652434586185575,-74.0841492694815,1
LOCALIDAD BARRIOS UNIDOS,4.653446302950926,-74.08308417719248,1
LOCALIDAD TUNJUELITO,4.56829670709894,-74.13852200185316,1
LOCALIDAD BARRIOS UNIDOS,4.658962111895294,-74.08851320101647,1
LOCALIDAD TEUSAQUILLO,4.647000490904871,-74.08591422172991,1
LOCALIDAD KENNEDY,4.632590270235266,-74.1210909020656,1
LOCALIDAD ANTONIO NARIÑO,4.594904922601047,-74.11290703787725,1
LOCALIDAD FUSCA,4.77192398079073,-74.04264271942863,1
LOCALIDAD RAFAEL URIBE URIBE,4.565916421466892,-74.10789486875231,1
LOCALIDAD ENGATIVA,4.704394439103324,-74.1280970364974,1
LOCALIDAD SUBA,4.744843163143337,-74.06330925349674,1
LOCALIDAD CHAPINERO,4.642956383339339,-74.06465311402432,1
LOCALIDAD SUBA,4.734784022954803,-74.09690799673,1
LOCALIDAD DISTRITO CAPITAL,4.760744967352727,-74.02413855251096,1
LOCALIDAD DISTRITO CAPITAL,4.760245483863528,-74.04203675118215,1
LOCALIDAD TEUSAQUILLO,4.650942831861974,-74.08473717810448,1
LOCALIDAD PUENTE ARANDA,4.622531811139549,-74.09264361701294,1
LOCALIDAD USME,4.501093240791068,-74.09892504773467,1
LOCALIDAD BOSA,4.629039034360132,-74.19251203701363,1
LOCALIDAD USME,4.496983109889999,-74.10349078500704,1
LOCALIDAD BOSA,4.605525625643136,-74.19759591480151,1
LOCALIDAD BOSA,4.609061889349092,-74.18115794826493,1
LOCALIDAD BARRIOS UNIDOS,4.659775710640236,-74.07428616769029,1
LOCALIDAD BARRIOS UNIDOS,4.659793894317326,-74.08819659703012,1
LOCALIDAD CHAPINERO,4.6297890188332795,-74.06686102315604,1
LOCALIDAD ENGATIVA,4.6548374607573715,-74.10269036172076,1
LOCALIDAD ENGATIVA,4.718374456117094,-74.10320437598058,1
LOCALIDAD BARRIOS UNIDOS,4.668330682184316,-74.07955792960891,1
LOCALIDAD SUBA,4.745174459274368,-74.10857068102888,1
LOCALIDAD KENNEDY,4.631119787988387,-74.14647885410706,1
LOCALIDAD KENNEDY,4.628766345804083,-74.13773717011576,1
LOCALIDAD TEUSAQUILLO,4.634418501889213,-74.07925939696625,1
LOCALIDAD PUENTE ARANDA,4.6340012617772794,-74.1137419664307,1
LOCALIDAD PUENTE ARANDA,4.614134029061167,-74.11135071917431,1
LOCALIDAD LOS MARTIRES,4.611546746942145,-74.08974585355138,1
LOCALIDAD BARRIOS UNIDOS,4.652292449418078,-74.072312631317,1
LOCALIDAD KENNEDY,4.647513233592141,-74.17912137649847,1
LOCALIDAD DISTRITO CAPITAL,4.713110270600742,-74.02940742199463,1
LOCALIDAD RAFAEL URIBE URIBE,4.547513920888016,-74.11226223340898,1
LOCALIDAD ENGATIVA,4.682946625823051,-74.09212449957204,1
LOCALIDAD ENGATIVA,4.704942503531311,-74.11796250511861,1
LOCALIDAD PUENTE ARANDA,4.610392356457404,-74.12855535741147,1
LOCALIDAD KENNEDY,4.631986450197671,-74.15256294761133,1
LOCALIDAD SUBA,4.756054680706646,-74.07981219402362,1
LOCALIDAD PUENTE ARANDA,4.619156081063226,-74.11272372898493,1
LOCALIDAD TUNJUELITO,4.594212040732987,-74.13798617168511,1
LOCALIDAD BARRIOS UNIDOS,4.6526839964101985,-74.0811829750778,1
LOCALIDAD LOS MARTIRES,4.611363128511053,-74.08763666990541,1
LOCALIDAD DISTRITO CAPITAL,4.647987467058197,-74.10787370512625,1
LOCALIDAD DISTRITO CAPITAL,4.629179326329701,-74.12781122528095,1
LOCALIDAD ENGATIVA,4.687584092667344,-74.11096113178306,1
LOCALIDAD SUBA,4.748202932500419,-74.07964228145022,1
LOCALIDAD TUNJUELITO,4.584550665786268,-74.13752901471068,1
LOCALIDAD USME,4.5052555679312,-74.11472930029393,1
LOCALIDAD RAFAEL URIBE URIBE,4.569998952606745,-74.12495361478797,1
LOCALIDAD FONTIBON,4.695142780302638,-74.15177499488573,1
LOCALIDAD SUBA,4.742796643837867,-74.10948438091037,1
LOCALIDAD RAFAEL URIBE URIBE,4.537825285719494,-74.11167016109248,1
LOCALIDAD KENNEDY,4.603810462133404,-74.14625006941398,1
LOCALIDAD ENGATIVA,4.696026573276852,-74.10616309806,1
LOCALIDAD USAQUEN,4.712525237732763,-74.03149988647658,1
LOCALIDAD DISTRITO CAPITAL,4.68754354083555,-74.05926593982527,1
LOCALIDAD TEUSAQUILLO,4.6430228714805,-74.08082587347558,1
LOCALIDAD CHAPINERO,4.655346740606279,-74.0563789499052,1
LOCALIDAD DISTRITO CAPITAL,4.6488711903991335,-74.12734531761791,1
LOCALIDAD KENNEDY,4.6169440313189645,-74.13808500914597,1
LOCALIDAD ENGATIVA,4.704432730017056,-74.1370497740861,1
LOCALIDAD DISTRITO CAPITAL,4.651132332364723,-74.10549876377337,1
LOCALIDAD PUENTE ARANDA,4.620126184132226,-74.10728661840346,1
LOCALIDAD ENGATIVA,4.6591206697517356,-74.09924111167194,1
LOCALIDAD USME,4.468537094264555,-74.1281126345177,1
LOCALIDAD BOSA,4.597372601269181,-74.17933232272482,1
LOCALIDAD ANTONIO NARIÑO,4.589662295825149,-74.1087398542641,1
LOCALIDAD SUBA,4.767973080758636,-74.0440457491084,1
LOCALIDAD ENGATIVA,4.681921407527376,-74.0897637586676,1
LOCALIDAD ANTONIO NARIÑO,4.593639418909283,-74.11362074288103,1
LOCALIDAD RAFAEL URIBE URIBE,4.583343966999232,-74.12710084945262,1
LOCALIDAD SAN MATEO,4.596675753012442,-74.17905366635867,1
LOCALIDAD ENGATIVA,4.696570383207703,-74.10700086887331,1
LOCALIDAD ENGATIVA,4.696506948568972,-74.10691079223301,1
LOCALIDAD ENGATIVA,4.696425099379735,-74.10656829855905,1
LOCALIDAD ENGATIVA,4.696452582612494,-74.10683873553656,1
LOCALIDAD SUBA,4.770613204872679,-74.08300275853834,1
LOCALIDAD SANTA FE,4.60439314994423,-74.06990503695285,1
LOCALIDAD SUBA,4.71166485884465,-74.07047632614852,1
LOCALIDAD SUBA,4.741840781473384,-74.12597649921017,1
LOCALIDAD FONTIBON,4.6659816338149085,-74.14618447143302,1
LOCALIDAD CHAPINERO,4.695606856169336,-74.05536942371656,1
LOCALIDAD TEUSAQUILLO,4.62446640710361,-74.07773975570232,1
LOCALIDAD FUSCA,4.8013067481609975,-74.03849917483898,1
LOCALIDAD ANTONIO NARIÑO,4.591202348430658,-74.11057688148345,1
LOCALIDAD SAN CRISTOBAL,4.569790232873132,-74.0952793358757,1
LOCALIDAD TUNJUELITO,4.59187878377977,-74.13843068269779,1
LOCALIDAD KENNEDY,4.611845961935351,-74.14114715291771,1
LOCALIDAD KENNEDY,4.602173727888427,-74.14670275141907,1
LOCALIDAD KENNEDY,4.639253559225017,-74.15538503529008,1
LOCALIDAD CHAPINERO,4.667660289169783,-74.05162051119223,1
LOCALIDAD LOS MARTIRES,4.5999961667378475,-74.1045172462536,1
LOCALIDAD SANTA FE,4.607194183839766,-74.07447175465315,1
LOCALIDAD BARRIOS UNIDOS,4.686001279555804,-74.07621714331106,1
LOCALIDAD PUENTE ARANDA,4.621138408858379,-74.12105093665215,1
LOCALIDAD USME,4.537321090090783,-74.11359070333086,1
LOCALIDAD LOS MARTIRES,4.610655321836643,-74.0788844140534,1
LOCALIDAD DISTRITO CAPITAL,4.757286991377032,-74.02866961325586,1
LOCALIDAD ENGATIVA,4.6967229245454005,-74.09203458355684,1
LOCALIDAD TUNJUELITO,4.568118936641653,-74.12617280466904,1
LOCALIDAD CHAPINERO,4.684926628190098,-74.0572139133775,1
LOCALIDAD USME,4.508973256235883,-74.09994286997228,1
LOCALIDAD RAFAEL URIBE URIBE,4.580010680346444,-74.12344508667364,1
LOCALIDAD SAN CRISTOBAL,4.5744912421749815,-74.0931370840379,1
LOCALIDAD ENGATIVA,4.711246462165946,-74.12444605431206,1
LOCALIDAD ANTONIO NARIÑO,4.595040427641376,-74.1127626390426,1
LOCALIDAD RAFAEL URIBE URIBE,4.556125678758585,-74.11249505772831,1
LOCALIDAD DISTRITO CAPITAL,4.688413139473658,-74.07372568415049,1
LOCALIDAD SUBA,4.708151268712662,-74.06081607559685,1
LOCALIDAD RAFAEL URIBE URIBE,4.562292042355891,-74.11025200812058,1
LOCALIDAD ANTONIO NARIÑO,4.589677260998829,-74.08483377585212,1
LOCALIDAD ENGATIVA,4.7211845057548825,-74.12197221497678,1
LOCALIDAD ENGATIVA,4.716137224492247,-74.10090817322731,1
LOCALIDAD BOSA,4.629976954853868,-74.20597952967343,1
LOCALIDAD USAQUEN,4.711903401901627,-74.03315062798592,1
LOCALIDAD SUBA,4.710275133173183,-74.07974644645257,1
LOCALIDAD PUENTE ARANDA,4.59910262738507,-74.13539311441752,1
LOCALIDAD SAN CRISTOBAL,4.566805212406381,-74.1025033475087,1
LOCALIDAD USAQUEN,4.725651671127621,-74.0325996637155,1
LOCALIDAD BOSA,4.595972100261743,-74.165135916209,1
LOCALIDAD KENNEDY,4.627538862236502,-74.17029169479278,1
LOCALIDAD DISTRITO CAPITAL,4.625574331379524,-74.12391219720666,1
LOCALIDAD TEUSAQUILLO,4.631881268227588,-74.0897739983846,1
LOCALIDAD ENGATIVA,4.707680277544121,-74.1227014263634,1
LOCALIDAD USME,4.494916738244835,-74.10763036755941,1
LOCALIDAD SANTA FE,4.606804110133085,-74.0736158806108,1
LOCALIDAD ENGATIVA,4.706103128711275,-74.12734659015831,1
LOCALIDAD BARRIOS UNIDOS,4.657889174607372,-74.07044818005934,1
LOCALIDAD SAN CRISTOBAL,4.55106332484126,-74.09331070327276,1
LOCALIDAD CHAPINERO,4.639145894217071,-74.06290022657808,1
LOCALIDAD ANTONIO NARIÑO,4.58193022223099,-74.10307044368045,1
LOCALIDAD TEUSAQUILLO,4.6241298510345805,-74.08326622971751,1
LOCALIDAD PUENTE ARANDA,4.596472065246827,-74.12939261352173,1
LOCALIDAD BOSA,4.607860811116262,-74.18290819017463,1
LOCALIDAD TEUSAQUILLO,4.652940174868483,-74.08340937634568,1
LOCALIDAD RAFAEL URIBE URIBE,4.572634950379469,-74.09876423966404,1
LOCALIDAD BOSA,4.62975686433295,-74.20332031856665,1
LOCALIDAD DISTRITO CAPITAL,4.680447939147718,-74.05634541628896,1
LOCALIDAD SANTA FE,4.605462701706668,-74.07157132737746,1
LOCALIDAD BARRIOS UNIDOS,4.653949662164502,-74.06689238909435,1
LOCALIDAD TEUSAQUILLO,4.652868197801372,-74.08370696831568,1
LOCALIDAD TUNJUELITO,4.594126686598568,-74.13473203871071,1
LOCALIDAD ENGATIVA,4.683560412617919,-74.09111396878436,1
LOCALIDAD SANTA FE,4.607007942490619,-74.0773295974806,1
LOCALIDAD TEUSAQUILLO,4.6536467371380885,-74.08418376335597,1
LOCALIDAD DISTRITO CAPITAL,4.643448446794166,-74.1238090512754,1
LOCALIDAD TEUSAQUILLO,4.645662963282555,-74.08685350798349,1
LOCALIDAD TEUSAQUILLO,4.646630230816718,-74.08638348101739,1
LOCALIDAD TEUSAQUILLO,4.6245533456322665,-74.0819946046824,1
LOCALIDAD TUNJUELITO,4.588803212374486,-74.13840732813465,1
LOCALIDAD KENNEDY,4.600458213362801,-74.14181888042629,1
LOCALIDAD TUNJUELITO,4.584051529323908,-74.13618647095605,1
LOCALIDAD BARRIOS UNIDOS,4.672450159906276,-74.0824194433307,1
LOCALIDAD TUNJUELITO,4.586314043856869,-74.13708519387727,1
LOCALIDAD RAFAEL URIBE URIBE,4.584344948503931,-74.10993633635152,1
LOCALIDAD SUBA,4.733749503273065,-74.0671289889311,1
LOCALIDAD ENGATIVA,4.655731997127635,-74.10192293642727,1
LOCALIDAD SUBA,4.70909132568956,-74.08062253800735,1
LOCALIDAD ENGATIVA,4.696102061388036,-74.08761770051079,1
LOCALIDAD BOSA,4.6290118763286285,-74.19249403765836,1
LOCALIDAD SUBA,4.71414129539021,-74.05555180335489,1
LOCALIDAD DISTRITO CAPITAL,4.555633685718734,-74.11697560385201,1
LOCALIDAD SUBA,4.706841018605985,-74.05512889850777,1
LOCALIDAD LA CANDELARIA,4.602743878660808,-74.06762652385984,1
LOCALIDAD BOSA,4.602088623761177,-74.18998231525667,1
LOCALIDAD SAN CRISTOBAL,4.555212740244815,-74.09131343452792,1
LOCALIDAD KENNEDY,4.629943109845385,-74.16864815886046,1
LOCALIDAD TEUSAQUILLO,4.6336556970331015,-74.0909346499302,1
LOCALIDAD TUNJUELITO,4.556997523668535,-74.12267980106907,1
LOCALIDAD KENNEDY,4.616259588723929,-74.14808324526375,1
LOCALIDAD ENGATIVA,4.706817709578501,-74.12014199096178,1
LOCALIDAD SUBA,4.742674136610491,-74.1126943546037,1
LOCALIDAD PUENTE ARANDA,4.6084752145881405,-74.09996328508338,1
LOCALIDAD SANTA FE,4.607202783260296,-74.07412919193472,1
LOCALIDAD ENGATIVA,4.708202826354495,-74.13547635416093,1
LOCALIDAD DISTRITO CAPITAL,4.647390110663213,-74.12929441347389,1
LOCALIDAD PUENTE ARANDA,4.630591842390248,-74.12162524994197,1
LOCALIDAD USAQUEN,4.740444914256009,-74.0419558876365,1
LOCALIDAD USME,4.494206608275184,-74.10390878471645,1
LOCALIDAD CIUDAD BOLIVAR,4.548551252925229,-74.15493289022005,1
LOCALIDAD USME,4.4976034401670475,-74.10774427071108,1
LOCALIDAD DISTRITO CAPITAL,4.758133027150703,-74.02567500674978,1
LOCALIDAD ENGATIVA,4.684611480883342,-74.07865315471113,1
LOCALIDAD KENNEDY,4.642382388154995,-74.15455192154651,1
LOCALIDAD LA CANDELARIA,4.603453858417915,-74.06410996538989,1
LOCALIDAD CIUDAD BOLIVAR,4.5669947594174936,-74.14661828679998,1
LOCALIDAD SUBA,4.747005431649637,-74.05695888503672,1
LOCALIDAD RAFAEL URIBE URIBE,4.563781842265872,-74.10805074380903,1
LOCALIDAD SUBA,4.727477588240255,-74.06462191160597,1
LOCALIDAD DISTRITO CAPITAL,4.615220893497265,-74.17233435980323,1
LOCALIDAD SUBA,4.714040287070386,-74.05444299284699,1
LOCALIDAD ENGATIVA,4.690019747915055,-74.09870579139634,1
LOCALIDAD USAQUEN,4.7423486995288835,-74.0385000767371,1
LOCALIDAD ENGATIVA,4.699585453648194,-74.13074465328494,1
LOCALIDAD SAN CRISTOBAL,4.544818314651101,-74.09050621347518,1
LOCALIDAD ENGATIVA,4.725629421402884,-74.12474359734493,1
LOCALIDAD KENNEDY,4.622080085239657,-74.16673715018749,1
LOCALIDAD ENGATIVA,4.703961628663487,-74.13646432059917,1
LOCALIDAD RAFAEL URIBE URIBE,4.5842992484839415,-74.10955779164237,1
LOCALIDAD RAFAEL URIBE URIBE,4.558666257641067,-74.11148237342184,1
LOCALIDAD RAFAEL URIBE URIBE,4.549034725460401,-74.10586953487407,1
LOCALIDAD SAN CRISTOBAL,4.543796300262182,-74.08347676617514,1
LOCALIDAD SAN CRISTOBAL,4.55202813041191,-74.09805980959084,1
LOCALIDAD SAN CRISTOBAL,4.566873902429929,-74.07120651110114,1
LOCALIDAD ENGATIVA,4.708769223336627,-74.13996560519685,1
LOCALIDAD RAFAEL URIBE URIBE,4.583345768409237,-74.11386781133562,1
LOCALIDAD TEUSAQUILLO,4.626029605247164,-74.09042152607805,1
LOCALIDAD KENNEDY,4.653466888879495,-74.14246724937377,1
LOCALIDAD LOS MARTIRES,4.612793706634599,-74.08870758418722,1
LOCALIDAD KENNEDY,4.652896336751486,-74.17212825886196,1
LOCALIDAD KENNEDY,4.6167565880539625,-74.14015863803596,1
LOCALIDAD SAN CRISTOBAL,4.572747084893344,-74.09443731286807,1
LOCALIDAD DISTRITO CAPITAL,4.767827710090887,-74.0306745098086,1
LOCALIDAD DISTRITO CAPITAL,4.632047374350375,-74.1209653631839,1
LOCALIDAD SANTA FE,4.622519389563808,-74.06912421380615,1
LOCALIDAD FONTIBON,4.639383294252439,-74.12087516175625,1
LOCALIDAD KENNEDY,4.6155944472352965,-74.13662624401886,1
LOCALIDAD RAFAEL URIBE URIBE,4.548446042556914,-74.10529337404401,1
LOCALIDAD SUBA,4.745024995607664,-74.1119159451927,1
LOCALIDAD USME,4.507539169025226,-74.08877712644222,1
LOCALIDAD KENNEDY,4.6396180707893455,-74.15762936799833,1
LOCALIDAD PUENTE ARANDA,4.640090893820614,-74.11526693179692,1
LOCALIDAD SUBA,4.759754293011264,-74.06637274502849,1
LOCALIDAD BOSA,4.62724317768975,-74.18833109209562,1
LOCALIDAD ANTONIO NARIÑO,4.593753155730503,-74.09614163729849,1
LOCALIDAD CIUDAD BOLIVAR,4.579121447361247,-74.16653468832054,1
LOCALIDAD ENGATIVA,4.696498279969314,-74.10016704124035,1
LOCALIDAD DISTRITO CAPITAL,4.720858345213384,-74.02666486145509,1
LOCALIDAD KENNEDY,4.641387931649943,-74.14005678379988,1
LOCALIDAD FUSCA,4.7759303435211615,-74.04209616946126,1
LOCALIDAD KENNEDY,4.638820688227778,-74.14148427276751,1
LOCALIDAD PUENTE ARANDA,4.6067151836751545,-74.12479171729896,1
LOCALIDAD DISTRITO CAPITAL,4.6367109164602285,-74.11774124650381,1
LOCALIDAD LOS MARTIRES,4.601805533055683,-74.0975467659307,1
LOCALIDAD CHAPINERO,4.654008297931731,-74.06336741352484,1
LOCALIDAD FONTIBON,4.686015048415856,-74.15876417107317,1
LOCALIDAD BOSA,4.599898076332058,-74.15755003925156,1
LOCALIDAD SAN CRISTOBAL,4.558287660881294,-74.09084986222055,1
LOCALIDAD DISTRITO CAPITAL,4.764581087472191,-74.03759466086306,1
LOCALIDAD FONTIBON,4.6410310065576175,-74.11476091873116,1
LOCALIDAD SUBA,4.696874789106819,-74.08365881042657,1
LOCALIDAD RAFAEL URIBE URIBE,4.554988283766337,-74.11440741144703,1
LOCALIDAD DISTRITO CAPITAL,4.6532740997729265,-74.10389135958002,1
LOCALIDAD BARRIOS UNIDOS,4.683120511357103,-74.07982712023407,1
LOCALIDAD ANTONIO NARIÑO,4.595149053863583,-74.1128256059522,1
LOCALIDAD CIUDAD BOLIVAR,4.545563641703363,-74.16832209401844,1
LOCALIDAD LOS MARTIRES,4.60911525042219,-74.07709250202662,1
LOCALIDAD BOSA,4.630004021554115,-74.20591639370755,1
LOCALIDAD BARRIOS UNIDOS,4.687482299501186,-74.07436701310152,1
LOCALIDAD CHAPINERO,4.646908371129344,-74.06397178219638,1
LOCALIDAD PUENTE ARANDA,4.602767752482993,-74.12193891982088,1
LOCALIDAD BOSA,4.628995830017768,-74.19428805527205,1
LOCALIDAD BOSA,4.629916046320621,-74.19213240930462,1
LOCALIDAD TEUSAQUILLO,4.658889899348189,-74.08863049170495,1
LOCALIDAD BOSA,4.630290802494089,-74.20352706881901,1
LOCALIDAD BOSA,4.6196855122224525,-74.20037466073612,1
LOCALIDAD BARRIOS UNIDOS,4.6682471830097985,-74.0918369024798,1
LOCALIDAD BARRIOS UNIDOS,4.650220404773838,-74.07873406805753,1
LOCALIDAD FONTIBON,4.679103650688706,-74.14347292969603,1
LOCALIDAD ENGATIVA,4.672937139840399,-74.10932077494053,1
LOCALIDAD ENGATIVA,4.666120392361545,-74.11220527116967,1
LOCALIDAD PUENTE ARANDA,4.603074492401758,-74.12128047949442,1
LOCALIDAD SAN CRISTOBAL,4.569808730919387,-74.08137959882154,1
LOCALIDAD SUBA,4.699884176596935,-74.08154520314909,1
LOCALIDAD SUBA,4.734757203774901,-74.0498708135934,1
LOCALIDAD BOSA,4.595962737578324,-74.1648654893379,1
LOCALIDAD FONTIBON,4.662026445883686,-74.11515841819644,1
LOCALIDAD DISTRITO CAPITAL,4.547998412939782,-74.1387805349809,1
LOCALIDAD TEUSAQUILLO,4.64226266964114,-74.08053837813802,1
LOCALIDAD TEUSAQUILLO,4.647118398830887,-74.0861574761902,1
LOCALIDAD SANTA FE,4.6061697355852065,-74.07270623711874,1
LOCALIDAD BOSA,4.598051077501843,-74.17936760496654,1
LOCALIDAD CHAPINERO,4.655700602228098,-74.05718983612508,1
LOCALIDAD KENNEDY,4.609231406030073,-74.1636059855266,1
LOCALIDAD SUBA,4.753834909309907,-74.09071599255101,1
LOCALIDAD DISTRITO CAPITAL,4.699208792744102,-74.07699315916638,1
LOCALIDAD KENNEDY,4.619239702413797,-74.14395089231112,1
LOCALIDAD TEUSAQUILLO,4.6321851793855435,-74.07997445919672,1
LOCALIDAD FONTIBON,4.644081597726606,-74.12377220955543,1
LOCALIDAD SAN CRISTOBAL,4.5515249381270895,-74.08638748313614,1
LOCALIDAD LOS MARTIRES,4.605059807383878,-74.09585694602022,1
LOCALIDAD SANTA FE,4.59884191339034,-74.0789627107773,1
LOCALIDAD SAN CRISTOBAL,4.540364978808372,-74.08821329498463,1
LOCALIDAD ENGATIVA,4.693868270082563,-74.0879722130977,1
LOCALIDAD CHAPINERO,4.675386493510799,-74.05262886112955,1
LOCALIDAD ANTONIO NARIÑO,4.585790872755224,-74.08734469304493,1
LOCALIDAD KENNEDY,4.6400958903223986,-74.15628554706898,1
LOCALIDAD CHAPINERO,4.6419163653614905,-74.06481675241605,1
LOCALIDAD SANTA FE,4.604529716714333,-74.0705809449657,1
LOCALIDAD SUBA,4.742695250488475,-74.12928443616677,1
LOCALIDAD ENGATIVA,4.700680360326444,-74.13104983523387,1
LOCALIDAD PUENTE ARANDA,4.64136478977543,-74.114039299069,1
LOCALIDAD DISTRITO CAPITAL,4.687888846151597,-74.06043749358534,1
LOCALIDAD BOSA,4.6186664902257535,-74.18724103060254,1
LOCALIDAD BOSA,4.636002207433729,-74.17502378131032,1
LOCALIDAD ANTONIO NARIÑO,4.589966453266466,-74.08462607798445,1
LOCALIDAD DISTRITO CAPITAL,4.650762615465395,-74.07144918757768,1
LOCALIDAD DISTRITO CAPITAL,4.679835300049879,-74.05816734666087,1
LOCALIDAD KENNEDY,4.614677099889473,-74.16372582250774,1
LOCALIDAD KENNEDY,4.634975268009462,-74.16327830476737,1
LOCALIDAD USME,4.515342683011575,-74.11569955511582,1
LOCALIDAD USAQUEN,4.686496716173736,-74.05438095010584,1
LOCALIDAD ENGATIVA,4.72837063580166,-74.12504670782506,1
LOCALIDAD CHAPINERO,4.64401438452524,-74.06440831655141,1
LOCALIDAD BOSA,4.625899024358893,-74.1915419720321,1
LOCALIDAD KENNEDY,4.615389896068559,-74.16218345190646,1
LOCALIDAD SAN CRISTOBAL,4.566124966732673,-74.08672960338534,1
LOCALIDAD ENGATIVA,4.684593175953269,-74.07849089949407,1
LOCALIDAD ANTONIO NARIÑO,4.585199295815736,-74.10594193416009,1
LOCALIDAD SUBA,4.7500691598525515,-74.10936686012577,1
LOCALIDAD RAFAEL URIBE URIBE,4.576575128553265,-74.09582068786973,1
LOCALIDAD DISTRITO CAPITAL,4.584722966490797,-74.06594624485325,1
LOCALIDAD CHAPINERO,4.643631108321471,-74.06187562113134,1
LOCALIDAD KENNEDY,4.608933309815708,-74.16395790938486,1
LOCALIDAD KENNEDY,4.619523314221021,-74.16176391788146,1
LOCALIDAD ENGATIVA,4.6949458923124014,-74.08889041183467,1
LOCALIDAD TEUSAQUILLO,4.663737947473086,-74.09533161128317,1
LOCALIDAD DISTRITO CAPITAL,4.749349041822877,-74.03791334826262,1
LOCALIDAD CHAPINERO,4.67535203323103,-74.04722873162287,1
LOCALIDAD DISTRITO CAPITAL,4.555152047949053,-74.13750105453992,1
LOCALIDAD SANTA FE,4.606018322369076,-74.07451834756259,1
LOCALIDAD DISTRITO CAPITAL,4.630547247189912,-74.13683351759921,1
LOCALIDAD DISTRITO CAPITAL,4.555152047949053,-74.13750105453992,1
LOCALIDAD KENNEDY,4.624028270658201,-74.12451809198879,1
LOCALIDAD ENGATIVA,4.715158034256072,-74.12750660496984,1
LOCALIDAD LOS MARTIRES,4.609069952436116,-74.07703847318582,1
LOCALIDAD TEUSAQUILLO,4.624033883662643,-74.07208807957171,1
LOCALIDAD USME,4.510907712250256,-74.0988859236046,1
LOCALIDAD DISTRITO CAPITAL,4.640738147283315,-74.06992074943025,1
LOCALIDAD RAFAEL URIBE URIBE,4.560306549022014,-74.11393217246497,1
LOCALIDAD RAFAEL URIBE URIBE,4.551633675276342,-74.10816487299283,1
LOCALIDAD KENNEDY,4.6474092182618865,-74.167563931765,1
LOCALIDAD RAFAEL URIBE URIBE,4.5846473703297015,-74.1277753450148,1
LOCALIDAD SUBA,4.744171922708021,-74.10975310951682,1
LOCALIDAD USME,4.521258304317957,-74.12293027140188,1
LOCALIDAD DISTRITO CAPITAL,4.595848046507588,-74.17512424001029,1
LOCALIDAD BOSA,4.627143704808938,-74.18835825051012,1
LOCALIDAD ENGATIVA,4.709724931197225,-74.094731520037,1
LOCALIDAD DISTRITO CAPITAL,4.746291854948889,-74.04454449840996,1
LOCALIDAD SUBA,4.756214139300367,-74.08407676004279,1
LOCALIDAD BARRIOS UNIDOS,4.660437304012751,-74.07524992759262,1
LOCALIDAD USAQUEN,4.694978809334261,-74.03271417956128,1
LOCALIDAD SANTA FE,4.622924968277216,-74.06800586174641,1
LOCALIDAD BOSA,4.640903392806859,-74.18922604609357,1
LOCALIDAD KENNEDY,4.642761335790572,-74.15374010618595,1
LOCALIDAD PUENTE ARANDA,4.59623469436714,-74.12760802848284,1
LOCALIDAD KENNEDY,4.606985430343682,-74.13868296800385,1
LOCALIDAD SUBA,4.74372572950326,-74.11448726763528,1
LOCALIDAD DISTRITO CAPITAL,4.605139972576007,-74.06688421787504,1
LOCALIDAD KENNEDY,4.614037370356472,-74.13562748790076,1
LOCALIDAD BOSA,4.618818800432594,-74.18596073731932,1
LOCALIDAD ENGATIVA,4.668757804289974,-74.10911869438723,1
